WEBER	109,433	2,386	2.18%	1,633	283
BENCOMO	2,563	2,385	93.06%	1,634	12,156
BUSTILLO	2,690	2,382	88.55%	1,635	11,653
GIMENEZ	2,975	2,379	79.97%	1,636	10,731
DEALBA	2,662	2,378	89.33%	1,637	11,767
SAVALA	3,031	2,377	78.42%	1,638	10,577
PESINA	2,662	2,364	88.81%	1,639	11,767
LOPEZLOPEZ	2,415	2,363	97.85%	1,640	12,775
LOWE	92,260	2,362	2.56%	1,641	334
CHICO	3,308	2,361	71.37%	1,642	9,788
OLIVERAS	2,591	2,358	91.01%	1,643	12,042
BRIZUELA	2,538	2,355	92.79%	1,644	12,255
MORELOS	2,567	2,351	91.59%	1,645	12,136
WALTERS	89,376	2,351	2.63%	1,646	350
CHAMBERS	94,988	2,346	2.47%	1,647	326
HANSON	111,144	2,345	2.11%	1,648	276
REBOLLEDO	2,479	2,345	94.59%	1,649	12,504
DELAPENA	4,051	2,344	57.86%	1,650	8,189
BOWMAN	105,007	2,342	2.23%	1,651	296
NATAL	3,190	2,342	73.42%	1,652	10,095
MANCERA	2,424	2,337	96.41%	1,653	12,732
SAGASTUME	2,465	2,332	94.60%	1,654	12,560
TERRY	87,000	2,332	2.68%	1,655	361
SCHULTZ	104,888	2,329	2.22%	1,656	297
COLORADO	2,650	2,322	87.62%	1,657	11,810
MOSCOSO	2,669	2,316	86.77%	1,658	11,739
WALSH	105,079	2,312	2.20%	1,659	295
GERENA	2,871	2,309	80.42%	1,660	11,066
HENAO	2,431	2,306	94.86%	1,661	12,696
BATES	95,622	2,304	2.41%	1,662	325
ALBINO	3,453	2,301	66.64%	1,663	9,418
CARDIEL	2,517	2,300	91.38%	1,664	12,351
GILES	40,598	2,298	5.66%	1,665	849
LIZAMA	2,960	2,294	77.50%	1,666	10,777
MINAYA	2,425	2,284	94.19%	1,667	12,729
CHAVARIN	2,341	2,284	97.57%	1,668	13,099
RAFAEL	3,631	2,284	62.90%	1,669	9,006
PEARSON	101,836	2,281	2.24%	1,670	308
RICARDO	3,448	2,278	66.07%	1,671	9,433
GREGORY	91,384	2,275	2.49%	1,672	339
WADE	97,040	2,271	2.34%	1,673	319
LIMAS	2,504	2,270	90.65%	1,674	12,417
POZO	2,482	2,269	91.42%	1,675	12,491
RAYO	2,541	2,267	89.22%	1,676	12,242
TERCERO	2,403	2,264	94.22%	1,677	12,827
BREWER	103,318	2,263	2.19%	1,678	303
DENNIS	78,482	2,260	2.88%	1,679	409
VILLASANA	2,438	2,259	92.66%	1,680	12,676
BUGARIN	2,915	2,259	77.50%	1,681	10,919
FOWLER	104,515	2,258	2.16%	1,682	299
TROCHE	2,627	2,251	85.69%	1,683	11,919
BARGAS	2,979	2,248	75.46%	1,684	10,724
ORDUNO	2,347	2,247	95.74%	1,685	13,081
VILCHIS	2,311	2,246	97.19%	1,686	13,221
BOLIVAR	2,997	2,246	74.94%	1,687	10,671
VILLAFANE	2,454	2,240	91.28%	1,688	12,613
MENDIVIL	2,474	2,238	90.46%	1,689	12,525
SANTIZO	2,350	2,233	95.02%	1,690	13,065
VARA	3,307	2,231	67.46%	1,691	9,790
ORDUNA	2,435	2,230	91.58%	1,692	12,683
VILLICANA	2,335	2,229	95.46%	1,693	13,124
LEONARDO	6,007	2,229	37.11%	1,694	5,766
CAPETILLO	2,388	2,227	93.26%	1,695	12,884
ULIBARRI	3,013	2,224	73.81%	1,696	10,628
GRAMAJO	2,284	2,223	97.33%	1,697	13,349
CALERO	2,446	2,222	90.84%	1,698	12,649
REEVES	81,978	2,222	2.71%	1,699	390
MANN	83,510	2,221	2.66%	1,700	378
KELLER	98,268	2,221	2.26%	1,701	317
BLAS	3,612	2,221	61.49%	1,702	9,045
HUEZO	2,326	2,220	95.44%	1,703	13,155
ESCARCEGA	2,363	2,218	93.86%	1,704	12,994
DEHERRERA	2,719	2,216	81.50%	1,705	11,560
PATLAN	2,367	2,214	93.54%	1,706	12,971
LEONARD	91,475	2,214	2.42%	1,707	338
COMPEAN	2,298	2,206	96.00%	1,708	13,271
DURAZO	2,395	2,200	91.86%	1,709	12,856
STANLEY	96,867	2,199	2.27%	1,710	321
JENNINGS	89,700	2,198	2.45%	1,711	347
POWERS	91,970	2,198	2.39%	1,712	336
CRAIG	92,507	2,192	2.37%	1,713	332
JOVEL	2,275	2,191	96.31%	1,714	13,391
GRAVES	84,179	2,189	2.60%	1,715	371
BRYAN	57,143	2,189	3.83%	1,716	585
SCHNEIDER	101,290	2,188	2.16%	1,717	312
MATTA	5,610	2,187	38.98%	1,718	6,111
NOVA	2,928	2,184	74.59%	1,719	10,886
ZUBIA	2,340	2,182	93.25%	1,720	13,101
DONIS	2,884	2,181	75.62%	1,721	11,026
LOGAN	67,909	2,180	3.21%	1,722	492
CABANAS	2,528	2,178	86.16%	1,723	12,296
REYNOSA	2,337	2,178	93.20%	1,724	13,115
PAGE	82,992	2,174	2.62%	1,725	383
CORTINA	3,031	2,170	71.59%	1,726	10,577
CRISTOBAL	3,602	2,168	60.19%	1,727	9,074
ZARCO	2,304	2,167	94.05%	1,728	13,251
BARROS	7,134	2,164	30.33%	1,729	4,934
CRESPIN	2,734	2,162	79.08%	1,730	11,504
VAQUERA	2,269	2,162	95.28%	1,731	13,431
PRUNEDA	2,294	2,160	94.16%	1,732	13,297
FLETCHER	83,063	2,160	2.60%	1,733	382
BANOS	2,455	2,159	87.94%	1,734	12,607
DELAMORA	2,281	2,151	94.30%	1,735	13,360
CALDWELL	93,944	2,151	2.29%	1,736	327
URREA	2,360	2,150	91.10%	1,737	13,007
CAICEDO	2,356	2,150	91.26%	1,738	13,034
STEELE	88,230	2,144	2.43%	1,739	355
CORADO	2,300	2,138	92.96%	1,740	13,264
BOWEN	78,822	2,136	2.71%	1,741	407
SOZA	2,499	2,133	85.35%	1,742	12,432
BARTON	68,233	2,129	3.12%	1,743	488
LITTLE	105,936	2,129	2.01%	1,744	291
BARKER	87,162	2,127	2.44%	1,745	360
BASQUEZ	2,442	2,127	87.10%	1,746	12,661
VALDERRAMA	2,445	2,126	86.95%	1,747	12,652
POLO	3,598	2,126	59.09%	1,748	9,084
SALES	10,439	2,125	20.36%	1,749	3,418
PENATE	2,211	2,125	96.11%	1,750	13,696
HAYNES	85,974	2,124	2.47%	1,751	366
CARINO	5,373	2,123	39.51%	1,752	6,344
FUERTE	2,422	2,123	87.65%	1,753	12,744
BUENDIA	2,635	2,122	80.53%	1,754	11,882
HIGAREDA	2,189	2,122	96.94%	1,755	13,810
VILA	3,016	2,120	70.29%	1,756	10,615
BRACAMONTE	2,423	2,118	87.41%	1,757	12,740
GREGORIO	5,228	2,118	40.51%	1,758	6,494
VIDES	2,282	2,117	92.77%	1,759	13,357
AMADO	3,680	2,115	57.47%	1,760	8,896
NATIVIDAD	4,198	2,113	50.33%	1,761	7,885
OSORNIO	2,169	2,113	97.42%	1,762	13,922
PINERO	2,585	2,111	81.66%	1,763	12,064
CANIZALES	2,198	2,109	95.95%	1,764	13,764
ANTHONY	55,114	2,105	3.82%	1,765	618
CARRERAS	2,639	2,103	79.69%	1,766	11,865
BARRIENTES	2,287	2,102	91.91%	1,767	13,334
URQUIZA	2,188	2,099	95.93%	1,768	13,815
OLMEDA	2,298	2,099	91.34%	1,769	13,271
GRACIANO	2,266	2,098	92.59%	1,770	13,440
LOVE	82,873	2,097	2.53%	1,771	385
HALE	86,618	2,096	2.42%	1,772	362
FRAZIER	92,152	2,092	2.27%	1,773	335
SANTISTEVAN	2,595	2,092	80.62%	1,774	12,031
PAUL	78,256	2,089	2.67%	1,775	415
CANSECO	2,212	2,088	94.39%	1,776	13,690
MCDANIEL	88,728	2,085	2.35%	1,777	352
ATKINSON	53,376	2,082	3.90%	1,778	637
PENG	10,575	2,082	19.69%	1,779	3,374
CAMILO	2,396	2,082	86.89%	1,780	12,850
VIVANCO	2,227	2,081	93.44%	1,781	13,603
MONTESINOS	2,172	2,080	95.76%	1,782	13,903
RABAGO	2,794	2,080	74.45%	1,783	11,302
VILLALON	2,522	2,075	82.28%	1,784	12,328
BENSON	86,081	2,075	2.41%	1,785	365
ALAMILLO	2,219	2,074	93.47%	1,786	13,646
MILES	84,942	2,073	2.44%	1,787	368
HOPKINS	96,810	2,072	2.14%	1,788	322
CUESTA	2,520	2,070	82.14%	1,789	12,339
DEARMAS	2,360	2,069	87.67%	1,790	13,007
MAJANO	2,116	2,068	97.73%	1,791	14,191
PUEBLA	2,188	2,059	94.10%	1,792	13,815
CARIAS	2,180	2,056	94.31%	1,793	13,862
FERNANDES	18,018	2,056	11.41%	1,794	2,007
LORENZANA	2,492	2,050	82.26%	1,795	12,454
ANZALDUA	2,317	2,050	88.48%	1,796	13,190
LATORRE	4,026	2,050	50.92%	1,797	8,234
RODGERS	76,095	2,047	2.69%	1,798	428
BECKER	87,859	2,047	2.33%	1,799	357
BALBOA	2,520	2,047	81.23%	1,800	12,339
BERMEJO	2,330	2,046	87.81%	1,801	13,138
PERALEZ	2,243	2,040	90.95%	1,802	13,525
LACAYO	2,299	2,036	88.56%	1,803	13,267
BECK	93,786	2,035	2.17%	1,804	328
OCONNOR	77,923	2,034	2.61%	1,805	417
QUINN	76,986	2,032	2.64%	1,806	422
QUINTANAR	2,205	2,031	92.11%	1,807	13,727
STEVENSON	75,169	2,030	2.70%	1,808	432
CASADO	2,391	2,029	84.86%	1,809	12,872
AGUADO	2,371	2,029	85.58%	1,810	12,953
LUJANO	2,128	2,028	95.30%	1,811	14,119
JACOME	2,313	2,027	87.64%	1,812	13,214
ESPADA	2,245	2,026	90.24%	1,813	13,509
LOPEZGARCIA	2,071	2,026	97.83%	1,814	14,427
WATTS	89,649	2,026	2.26%	1,815	348
VALIENTE	2,530	2,025	80.04%	1,816	12,289
DEDIOS	2,784	2,025	72.74%	1,817	11,335
BERNARDINO	3,111	2,025	65.09%	1,818	10,358
CAMPO	6,470	2,025	31.30%	1,819	5,378
BARRANCO	2,808	2,023	72.04%	1,820	11,257
TOSTADO	2,127	2,022	95.06%	1,821	14,127
ROSALEZ	2,268	2,022	89.15%	1,822	13,435
BEJAR	2,224	2,022	90.92%	1,823	13,622
JUSTINIANO	2,481	2,019	81.38%	1,824	12,496
WARNER	83,781	2,019	2.41%	1,825	375
SHELTON	90,517	2,019	2.23%	1,826	344
LICONA	2,132	2,018	94.65%	1,827	14,096
MARINEZ	2,343	2,018	86.13%	1,828	13,091
RUSSO	48,696	2,016	4.14%	1,829	715
CAZAREZ	2,058	2,016	97.96%	1,830	14,495
ARAUZ	2,156	2,012	93.32%	1,831	13,981
MAISONET	2,305	2,012	87.29%	1,832	13,246
GRANDA	2,859	2,011	70.34%	1,833	11,101
GERARDO	2,546	2,010	78.95%	1,834	12,227
CORNELIO	2,547	2,008	78.84%	1,835	12,221
MIER	3,910	2,006	51.30%	1,836	8,449
AVELLANEDA	2,090	2,004	95.89%	1,837	14,316
MARIANO	9,091	2,004	22.04%	1,838	3,904
GRIFFITH	78,260	2,003	2.56%	1,839	414
COLMENARES	2,168	2,000	92.25%	1,840	13,926
CERVERA	2,329	1,999	85.83%	1,841	13,142
VAUGHN	88,060	1,999	2.27%	1,842	356
ONEILL	50,028	1,996	3.99%	1,843	689
FAZ	2,128	1,994	93.70%	1,844	14,119
ZALDIVAR	2,206	1,993	90.34%	1,845	13,721
BUENTELLO	2,160	1,992	92.22%	1,846	13,964
OCON	2,337	1,991	85.19%	1,847	13,115
FLEMING	90,677	1,986	2.19%	1,848	342
NEAL	91,694	1,981	2.16%	1,849	337
ARELLANES	2,154	1,981	91.97%	1,850	13,991
BLAKE	73,797	1,978	2.68%	1,851	447
LYONS	84,516	1,978	2.34%	1,852	369
NORRIS	89,796	1,976	2.20%	1,853	346
AMBROSIO	3,963	1,975	49.84%	1,854	8,353
PATRICIO	3,636	1,975	54.32%	1,855	8,994
BALCAZAR	2,055	1,975	96.11%	1,856	14,511
DISLA	2,047	1,975	96.48%	1,857	14,558
GARCIALOPEZ	2,023	1,974	97.58%	1,858	14,695
BLAIR	78,026	1,974	2.53%	1,859	416
PANTALEON	2,467	1,973	79.98%	1,860	12,554
GERONIMO	3,443	1,971	57.25%	1,861	9,449
TADEO	2,610	1,970	75.48%	1,862	11,970
ORTUNO	2,058	1,970	95.72%	1,863	14,495
RHODES	90,670	1,968	2.17%	1,864	343
MILAN	6,268	1,966	31.37%	1,865	5,543
JIRON	2,494	1,962	78.67%	1,866	12,447
LUQUE	2,296	1,962	85.45%	1,867	13,283
BALDWIN	80,742	1,962	2.43%	1,868	395
CHRISTIAN	54,198	1,962	3.62%	1,869	626
BYRD	92,904	1,960	2.11%	1,870	331
HAIL	86,240	1,958	2.27%	1,871	364
ALDAPE	2,151	1,958	91.03%	1,872	14,004
MCKINNEY	83,616	1,957	2.34%	1,873	377
CROSS	77,557	1,954	2.52%	1,874	420
AISPURO	2,019	1,953	96.73%	1,875	14,713
ORTEGON	2,166	1,952	90.12%	1,876	13,938
BRENES	2,181	1,946	89.23%	1,877	13,855
BRADY	73,145	1,946	2.66%	1,878	450
HIPOLITO	2,890	1,945	67.30%	1,879	11,007
MONTERROSA	2,032	1,945	95.72%	1,880	14,643
GARCIAGARCIA	1,987	1,945	97.89%	1,881	14,893
CUMMINGS	79,316	1,943	2.45%	1,882	403
ESTEVES	3,913	1,942	49.63%	1,883	8,439
CABA	2,506	1,942	77.49%	1,884	12,407
DAWSON	83,182	1,938	2.33%	1,885	380
SUTTON	90,964	1,938	2.13%	1,886	341
REESE	73,919	1,937	2.62%	1,887	445
COSIO	2,316	1,931	83.38%	1,888	13,195
DELARIVA	2,050	1,931	94.20%	1,889	14,537
CORCHADO	2,055	1,930	93.92%	1,890	14,511
RAMSEY	78,350	1,927	2.46%	1,891	412
BUSH	84,018	1,924	2.29%	1,892	372
URESTI	2,115	1,924	90.97%	1,893	14,197
SUERO	2,161	1,921	88.89%	1,894	13,959
DELALUZ	1,983	1,919	96.77%	1,895	14,930
ESPEJO	2,769	1,917	69.23%	1,896	11,388
CARAVEO	2,060	1,913	92.86%	1,897	14,489
CANTERO	2,253	1,912	84.86%	1,898	13,486
OYOLA	2,051	1,905	92.88%	1,899	14,532
LEVY	37,228	1,902	5.11%	1,900	932
PINALES	1,992	1,901	95.43%	1,901	14,866
CHANDLER	79,186	1,900	2.40%	1,902	404
HORTON	85,195	1,900	2.23%	1,903	367
NEWTON	74,092	1,897	2.56%	1,904	443
CALIX	2,137	1,897	88.77%	1,905	14,076
RENTAS	2,149	1,897	88.27%	1,906	14,014
PLANCARTE	1,946	1,894	97.33%	1,907	15,151
GUEL	2,192	1,888	86.13%	1,908	13,795
ABRAHAM	31,303	1,888	6.03%	1,909	1,120
CURRY	74,919	1,888	2.52%	1,910	436
JULIAN	15,520	1,886	12.15%	1,911	2,349
ARISPE	2,108	1,886	89.47%	1,912	14,227
DELOERA	1,979	1,886	95.30%	1,913	14,946
TISCARENO	1,994	1,885	94.53%	1,914	14,854
BARBER	78,848	1,884	2.39%	1,915	406
BARON	16,308	1,884	11.55%	1,916	2,234
BUITRON	2,075	1,881	90.65%	1,917	14,405
BUITRAGO	2,018	1,881	93.21%	1,918	14,724
OCANA	2,064	1,880	91.09%	1,919	14,468
MARTI	4,860	1,880	38.68%	1,920	6,908
ALBARADO	2,716	1,879	69.18%	1,921	11,576
INZUNZA	1,928	1,878	97.41%	1,922	15,250
LINO	3,625	1,876	51.75%	1,923	9,020
KLEIN	81,471	1,874	2.30%	1,924	392
NOGUERA	2,237	1,874	83.77%	1,925	13,551
BETANCES	1,981	1,872	94.50%	1,926	14,937
GUILLERMO	3,393	1,867	55.03%	1,927	9,581
ROGEL	2,265	1,863	82.25%	1,928	13,445
FIGUEREDO	2,269	1,862	82.06%	1,929	13,431
LEANOS	1,984	1,862	93.85%	1,930	14,920
MAXWELL	67,961	1,862	2.74%	1,931	490
ABRIL	2,379	1,861	78.23%	1,932	12,921
FIMBRES	2,087	1,859	89.08%	1,933	14,338
GRAJALES	1,988	1,859	93.51%	1,934	14,881
MCCARTHY	82,950	1,858	2.24%	1,935	384
MASCARENAS	2,563	1,857	72.45%	1,936	12,156
SANMARTIN	2,121	1,856	87.51%	1,937	14,160
OCEGUEDA	1,900	1,855	97.63%	1,938	15,418
GARFIAS	1,915	1,853	96.76%	1,939	15,322
LOPEZHERNANDEZ	1,893	1,852	97.83%	1,940	15,471
FISCHER	72,357	1,852	2.56%	1,941	455
POPOCA	1,901	1,847	97.16%	1,942	15,409
NEIRA	2,125	1,846	86.87%	1,943	14,139
PICENO	1,932	1,846	95.55%	1,944	15,232
SHARP	78,990	1,840	2.33%	1,945	405
MESTAS	2,375	1,839	77.43%	1,946	12,935
HOLT	87,531	1,838	2.10%	1,947	358
HIGGINS	79,803	1,835	2.30%	1,948	400
SEVERINO	4,051	1,835	45.30%	1,949	8,189
BLANDON	2,628	1,834	69.79%	1,950	11,914
TABOADA	2,074	1,834	88.43%	1,951	14,409
QUISPE	1,953	1,834	93.91%	1,952	15,104
TOBON	1,964	1,834	93.38%	1,953	15,043
SAUNDERS	69,943	1,833	2.62%	1,954	476
SUNIGA	2,193	1,832	83.54%	1,955	13,790
MONCAYO	2,006	1,830	91.23%	1,956	14,794
COLMENERO	1,999	1,830	91.55%	1,957	14,827
GROSS	74,503	1,825	2.45%	1,958	440
PARKS	88,586	1,825	2.06%	1,959	354
WEBSTER	72,625	1,823	2.51%	1,960	453
APOLINAR	2,052	1,823	88.84%	1,961	14,528
INTERIANO	1,898	1,823	96.05%	1,962	15,434
ZAMBRANA	2,040	1,822	89.31%	1,963	14,591
CHIRINOS	1,948	1,822	93.53%	1,964	15,140
OLALDE	1,927	1,820	94.45%	1,965	15,255
BASILIO	3,015	1,820	60.36%	1,966	10,620
GARICA	2,200	1,819	82.68%	1,967	13,752
LOSOYA	1,956	1,817	92.89%	1,968	15,080
MORADO	2,118	1,815	85.69%	1,969	14,178
MATUS	3,952	1,815	45.93%	1,970	8,375
MERLOS	1,886	1,810	95.97%	1,971	15,520
LLANAS	1,941	1,810	93.25%	1,972	15,178
MONROE	55,136	1,808	3.28%	1,973	617
MCKENZIE	59,595	1,806	3.03%	1,974	563
HODGES	70,223	1,805	2.57%	1,975	471
POTTER	72,175	1,804	2.50%	1,976	457
FRANK	67,304	1,804	2.68%	1,977	499
ISAAC	18,903	1,801	9.53%	1,978	1,898
CORDON	2,912	1,801	61.85%	1,979	10,931
TRIGUEROS	1,892	1,801	95.19%	1,980	15,477
CASTILLA	2,071	1,800	86.91%	1,981	14,427
DOMINGUES	2,823	1,800	63.76%	1,982	11,197
REDONDO	2,276	1,797	78.95%	1,983	13,383
VIDAURRI	2,032	1,796	88.39%	1,984	14,643
PEREZLOPEZ	1,836	1,795	97.77%	1,985	15,854
RAYAS	1,885	1,790	94.96%	1,986	15,527
CHRISTENSEN	75,143	1,788	2.38%	1,987	433
DELOSREYES	5,177	1,786	34.50%	1,988	6,540
HARDY	80,252	1,782	2.22%	1,989	399
MCLAUGHLIN	74,816	1,781	2.38%	1,990	437
CERRATO	3,067	1,781	58.07%	1,991	10,473
DOYLE	74,458	1,780	2.39%	1,992	441
GOODMAN	73,136	1,777	2.43%	1,993	451
JOAQUIN	3,559	1,776	49.90%	1,994	9,172
MORATAYA	1,842	1,774	96.31%	1,995	15,806
DONES	4,813	1,773	36.84%	1,996	6,971
DIAZDELEON	1,868	1,772	94.86%	1,997	15,639
SOUZA	22,373	1,772	7.92%	1,998	1,601
BERLANGA	1,935	1,771	91.52%	1,999	15,221
DELBOSQUE	1,956	1,770	90.49%	2,000	15,080
CAMPOVERDE	1,855	1,769	95.36%	2,001	15,719
MANNING	74,949	1,769	2.36%	2,002	434
CHEVEZ	1,870	1,766	94.44%	2,003	15,625
ESCANDON	1,924	1,765	91.74%	2,004	15,268
SALVATIERRA	2,012	1,764	87.67%	2,005	14,761
BARDALES	1,873	1,763	94.13%	2,006	15,606
FUENTEZ	1,972	1,762	89.35%	2,007	14,986
MARQUES	7,520	1,762	23.43%	2,008	4,716
CADENAS	1,870	1,761	94.17%	2,009	15,625
CAPELLAN	1,868	1,757	94.06%	2,010	15,639
PLEITEZ	1,819	1,757	96.59%	2,011	15,964
FORERO	1,963	1,756	89.45%	2,012	15,048
REVILLA	2,527	1,756	69.49%	2,013	12,303
LUCATERO	1,786	1,755	98.26%	2,014	16,179
WOLFE	83,928	1,754	2.09%	2,015	374
MOSS	76,908	1,754	2.28%	2,016	423
MALONE	71,286	1,754	2.46%	2,017	465
COSTELLO	32,043	1,750	5.46%	2,018	1,093
ALEJOS	1,908	1,750	91.72%	2,019	15,370
HARMON	74,737	1,749	2.34%	2,020	438
BARTOLO	2,796	1,748	62.52%	2,021	11,296
MORAGA	2,318	1,748	75.41%	2,022	13,186
GALLAGHER	69,834	1,746	2.50%	2,023	479
MOODY	64,429	1,746	2.71%	2,024	519
SERRA	6,114	1,744	28.52%	2,025	5,674
GARNER	74,324	1,739	2.34%	2,026	442
FRESQUEZ	2,059	1,739	84.46%	2,027	14,492
DASILVA	20,338	1,737	8.54%	2,028	1,767
CAMERON	55,240	1,735	3.14%	2,029	614
LLERENA	1,885	1,733	91.94%	2,030	15,527
ALDAMA	1,845	1,733	93.93%	2,031	15,788
SAMBRANO	2,099	1,732	82.52%	2,032	14,268
PARRILLA	2,207	1,732	78.48%	2,033	13,713
SEGOVIANO	1,790	1,731	96.70%	2,034	16,157
THORNTON	83,967	1,730	2.06%	2,035	373
MCGEE	74,542	1,729	2.32%	2,036	439
ROWE	69,879	1,726	2.47%	2,037	478
SIGUENZA	1,927	1,726	89.57%	2,038	15,255
PUIG	2,198	1,726	78.53%	2,039	13,764
MULLER	27,216	1,725	6.34%	2,040	1,293
ROGUE	1,968	1,723	87.55%	2,041	15,005
MARMOL	1,956	1,723	88.09%	2,042	15,080
MANTILLA	1,898	1,723	90.78%	2,043	15,434
ALI	60,002	1,722	2.87%	2,044	559
CANEZ	1,874	1,721	91.84%	2,045	15,600
CANNON	71,085	1,720	2.42%	2,046	466
ZULUAGA	1,877	1,719	91.58%	2,047	15,579
BERMEO	1,790	1,716	95.87%	2,048	16,157
ADAN	3,564	1,711	48.01%	2,049	9,155
ESQUER	1,855	1,710	92.18%	2,050	15,719
MARQUINA	1,820	1,710	93.96%	2,051	15,959
CARBONELL	2,718	1,710	62.91%	2,052	11,568
CATANO	1,915	1,708	89.19%	2,053	15,322
SERRATOS	1,779	1,708	96.01%	2,054	16,228
KIM	262,352	1,705	0.65%	2,055	77
VILCHEZ	1,841	1,704	92.56%	2,056	15,818
DELVILLAR	1,853	1,703	91.91%	2,057	15,734
COSS	4,156	1,703	40.98%	2,058	7,961
RENDEROS	1,768	1,702	96.27%	2,059	16,305
SCHWARTZ	90,071	1,702	1.89%	2,060	345
COCA	2,162	1,698	78.54%	2,061	13,955
ZORRILLA	1,856	1,698	91.49%	2,062	15,712
RUBI	2,070	1,696	81.93%	2,063	14,434
VALLECILLO	1,793	1,696	94.59%	2,064	16,136
ARBOLEDA	2,157	1,695	78.58%	2,065	13,976
RODELA	1,888	1,694	89.72%	2,066	15,503
ABUNDIS	1,796	1,692	94.21%	2,067	16,120
ALVIZO	1,773	1,692	95.43%	2,068	16,265
VILLARRUEL	1,775	1,690	95.21%	2,069	16,254
BAIRES	1,743	1,690	96.96%	2,070	16,481
PARGA	1,892	1,689	89.27%	2,071	15,477
PERLA	2,470	1,689	68.38%	2,072	12,541
DAZA	1,993	1,686	84.60%	2,073	14,862
MACK	71,056	1,684	2.37%	2,074	468
HERAS	1,830	1,682	91.91%	2,075	15,889
TALAMANTEZ	1,948	1,680	86.24%	2,076	15,140
TODD	71,759	1,679	2.34%	2,077	460
MCGUIRE	64,327	1,679	2.61%	2,078	521
INGRAM	69,345	1,678	2.42%	2,079	484
HUITRON	1,740	1,678	96.44%	2,080	16,509
MUNDO	2,201	1,678	76.24%	2,081	13,746
KHAN	76,171	1,676	2.20%	2,082	427
URZUA	1,757	1,676	95.39%	2,083	16,385
RODRIGES	1,779	1,674	94.10%	2,084	16,228
GOTO	3,302	1,673	50.67%	2,085	9,803
FITZGERALD	75,356	1,673	2.22%	2,086	430
BEAS	1,808	1,671	92.42%	2,087	16,041
ALDAY	3,145	1,671	53.13%	2,088	10,250
BASULTO	1,744	1,668	95.64%	2,089	16,475
NANEZ	1,839	1,667	90.65%	2,090	15,827
ZELEDON	1,817	1,667	91.74%	2,091	15,978
IGNACIO	6,219	1,667	26.80%	2,092	5,594
DEHARO	1,731	1,666	96.24%	2,093	16,575
GOODWIN	72,451	1,666	2.30%	2,094	454
MELGAREJO	1,822	1,662	91.22%	2,095	15,947
PITA	2,328	1,661	71.35%	2,096	13,148
MARTEL	9,056	1,658	18.31%	2,097	3,925
FUNEZ	1,762	1,658	94.10%	2,098	16,349
CASTRUITA	1,758	1,658	94.31%	2,099	16,376
MONTILLA	2,200	1,657	75.32%	2,100	13,752
VINCENT	53,095	1,657	3.12%	2,101	641
PALLARES	1,755	1,654	94.25%	2,102	16,395
NORMAN	67,704	1,652	2.44%	2,103	495
TOWNSEND	69,360	1,651	2.38%	2,104	483
LIZARDO	2,120	1,651	77.88%	2,105	14,168
VILLALVA	1,807	1,650	91.31%	2,106	16,049
SEQUEIRA	3,631	1,650	45.44%	2,107	9,006
ALZATE	1,800	1,647	91.50%	2,108	16,087
FREIRE	2,477	1,647	66.49%	2,109	12,514
BASTIDAS	1,793	1,646	91.80%	2,110	16,136
SHERMAN	70,502	1,643	2.33%	2,111	469
MERA	2,206	1,643	74.48%	2,112	13,721
BONET	2,187	1,643	75.13%	2,113	13,824
MCBRIDE	63,899	1,642	2.57%	2,114	527
MAYEN	1,934	1,639	84.75%	2,115	15,223
POZOS	1,698	1,637	96.41%	2,116	16,809
CARDOZO	2,240	1,637	73.08%	2,117	13,541
MAYORAL	1,753	1,636	93.33%	2,118	16,415
WISE	68,649	1,634	2.38%	2,119	485
LEVARIO	1,789	1,633	91.28%	2,120	16,161
MAR	5,375	1,632	30.36%	2,121	6,342
RAVELO	1,988	1,630	81.99%	2,122	14,881
VIDRIO	1,688	1,629	96.50%	2,123	16,881
GALEAS	1,727	1,625	94.09%	2,124	16,601
TYLER	66,056	1,625	2.46%	2,125	509
WATERS	67,929	1,624	2.39%	2,126	491
BERMEA	1,780	1,624	91.24%	2,127	16,219
ALLENDE	1,760	1,624	92.27%	2,128	16,362
GARCIAPEREZ	1,651	1,624	98.36%	2,129	17,159
GARCIAMARTINEZ	1,645	1,624	98.72%	2,130	17,216
CERRITOS	1,689	1,623	96.09%	2,131	16,876
CANDIA	1,973	1,622	82.21%	2,132	14,979
SAPIEN	1,931	1,622	84.00%	2,133	15,236
ESCUTIA	1,665	1,622	97.42%	2,134	17,056
PRATT	61,671	1,622	2.63%	2,135	541
BUCHANAN	66,648	1,620	2.43%	2,136	503
LUVIANO	1,655	1,620	97.89%	2,137	17,131
VILLALVAZO	1,673	1,619	96.77%	2,138	16,984
SEPEDA	1,844	1,618	87.74%	2,139	15,792
PATTON	66,293	1,618	2.44%	2,140	506
ROBBINS	78,381	1,615	2.06%	2,141	410
SWANSON	76,897	1,615	2.10%	2,142	424
PIZANA	1,743	1,615	92.66%	2,143	16,481
HINES	71,717	1,614	2.25%	2,144	462
HARRINGTON	66,959	1,614	2.41%	2,145	500
ENAMORADO	1,680	1,612	95.95%	2,146	16,933
SERAFIN	4,641	1,611	34.71%	2,147	7,200
FLORIAN	3,731	1,611	43.18%	2,148	8,789
ALDRETE	1,830	1,610	87.98%	2,149	15,889
ARAYA	2,742	1,607	58.61%	2,150	11,476
PINTOR	1,907	1,606	84.22%	2,151	15,380
CHAGOLLA	1,696	1,606	94.69%	2,152	16,833
